"","Comp1","Comp2","Comp3","Comp4","Comp5","Comp6","Comp7","Comp8","Comp9","Comp10","Comp11","Comp12","Comp13","Comp14","Comp15","Comp16","Comp17","Comp18","Comp19","Comp20","Comp21","Comp22","Comp23","Comp24","Comp25","Comp26","Comp27","Comp28","Comp29","Comp30","Comp31","Comp32","Comp33","Comp34","Comp35","Comp36","Comp37","Comp38","Comp39","Comp40","Comp41","Comp42","Comp43","Comp44","Comp45","Comp46","Comp47","Comp48","Comp49","Comp50","Comp51","Comp52","Comp53","Comp54","Comp55","Comp56","Comp57","Comp58","Comp59","Comp60","Comp61","Comp62","Comp63","Comp64","Comp65"
"RG210212",0.0508217552390106,-0.0134996104109148,-0.00714298331187839,0.00985819829660651,-0.00683233231978376,0.00274897618452298,-0.0156062455289957,-0.0026136832357851,0.00631444260046381,-0.0152173959007892,-0.00568323536973403,0.00509332481075172,0.00666149481106179,0.00903737757776536,0.0131774568219233,-0.00817234465425819,-0.00990297094328127,-0.00161000146736546,0.00907224417726024,0.00188572451604411,0.000135953066348218,0.000913245518617034,-0.00804313359776449,-0.0019601578301302,0.00258353426519925,-0.00413960711204163,-0.00103819627569771,-0.00106130335703417,0.000585198340004275,-0.000320991321494805,0.00067686517164266,-0.00267600308150479,0.00112628235583422,0.00120930425155466,-0.000304502785837531,-0.00150190770891591,0.0010152697025653,0.0015531289886715,-0.000571040314113361,0.000411692705687637,-9.99920926207457e-05,0.000183918259365663,-0.000564468289373124,0.000145492091384519,0.000807694556547737,0.000296766845593427,0.000237387962428881,-8.25135298412953e-05,0.000276766893757168,3.70317519668342e-05,-7.7216253757057e-05,2.99245175594522e-05,-8.66445361532874e-06,-0.000283895903886933,-0.000202553366698704,-0.000227239162280196,-0.00011116448594679,-0.00011116536040607,-1.86567861353531e-05,6.67895406447619e-05,1.05507574670526e-05,1.07603007699533e-06,-3.19599565703548e-05,-4.17425828099973e-06,2.22854292420034e-10
"RG210213",0.0297484259488091,0.0316938425710656,-0.0089036790785168,-0.00366712107237474,-0.0237204494439771,-0.0081272114218089,0.0189769162485477,-0.000676472187080922,0.00649312077216108,-0.00273140609298101,-0.00340010869312168,-0.00248079900338246,0.00446629529163278,-0.00512955587329697,0.00191735422138907,0.00142813083453632,-0.00683801089078225,-0.00326211393624613,0.000508267798713864,-0.00343574340155162,-0.000247662009799558,0.00045942918525971,-0.00100175020017566,0.00501441572419113,0.00311300755266765,0.00199604232890039,-0.00318922855293381,-0.00333395564340951,0.00273674242348321,0.00151632466807441,0.000962322146299238,-0.00326666191779449,-0.00264318353011575,0.000822752602039691,-0.000408930280336072,-0.000839220508876732,4.77827210070686e-06,-0.000313628877155358,-0.000450511565228514,-0.000330268658156157,7.64546952943605e-05,-0.00136256714744666,0.000228022315880187,-0.000377297159259687,0.000107371334363221,-1.09630200501357e-06,0.000114325339562541,0.000211430205889099,-0.000237326149319689,-0.000115484566671094,1.9178643234376e-05,-1.41962956311138e-05,-8.79128248456507e-05,0.000120825370578695,-0.000177853014262236,5.97933243885105e-05,-9.75532111932666e-05,8.21946099229243e-05,-3.42714621441326e-05,2.92525008654526e-05,2.79482269969609e-05,3.40864951737878e-05,-5.96854790963441e-05,1.66381204572286e-05,2.9214083202252e-09
"RG210214",0.00847802252791943,0.0545161613728956,0.00199209390575707,0.0100937316951505,0.0128104751229621,-0.0113153110964922,0.00673302914838545,0.0110461404617426,-0.004311638767556,-0.00608493805707968,-0.00764107653006889,-0.00255530773133928,0.00386004147616155,0.0127817841196685,0.00884121637564028,-0.00306373877578492,0.00157654099202721,-0.00649616114526077,0.00093573419046827,-0.00301792501100508,0.000962101504877292,0.00211767286317745,0.003806401368296,0.000972249419653315,0.000477444025599404,0.00180441492759193,-0.00638778211170735,-0.00154045489209244,-0.00456279210284448,-0.00269186236281397,-0.001068871380395,0.00276572989357289,0.000769104106684711,-0.0012040305361509,0.000303312213970215,0.0003162069291771,-0.000568982136208993,0.000395701110140073,0.00124856609570589,0.000136602359717646,-0.000632937695675368,0.000273782603332204,0.000207247562086144,-0.000543620709765578,-0.00119646951359316,-0.000275002890388149,-0.000286367277562462,-5.20245641903438e-05,-0.000259890437910021,0.00029627709667179,-0.000117797590387485,-0.0005375542000929,0.000120608655353851,4.04827557285706e-05,-0.000227522592039076,5.27139646960576e-05,0.000132867587854696,7.38116523252174e-05,-7.24094815585404e-05,-3.69429687189991e-05,-6.38274447682839e-05,3.39454651225848e-05,2.14131036702553e-05,-2.26778505386986e-06,6.13809134373871e-09
"RG210215",0.0260193365712242,-0.0076850651891857,-0.028533434241492,0.0158692994733972,0.0327084955074562,-0.0027796612209696,0.00254904660083254,-0.00148318951051586,0.0241879911463305,0.0132996700101768,0.00783800769911905,0.00441466855793244,0.00637701591815436,0.000142799406422529,0.00386683936046751,-0.00412967837745935,0.00137767720517101,-0.00823194155845026,-0.00440241557104108,-0.00124832171626094,0.0023321708618094,0.00107044805444361,0.00567160207885691,-0.00226784901034111,-0.00297949069594993,-0.00685623517943127,-0.000333658808114828,-0.00759838148617949,-0.00297158388164363,-0.000949181977558621,0.00434396422220662,0.000981037840000595,0.00034233603569122,-0.00201047918221114,0.0019681532577562,-0.000752921839708727,-0.000426080969191194,-0.00100678073494467,-0.00138159615293075,0.000211356164181363,0.000156779963116012,-0.00131344357477904,0.00153442176103572,-0.000714263082081024,-0.000549372071269748,0.00100593579420367,-6.74249858845501e-05,0.000571474814293712,-0.000498039720049141,-0.000146092763243116,-0.000141353015889433,0.000100527720083406,-0.000136498643664896,6.82450976478784e-05,-0.000282751874791812,0.000150530631686265,-5.97582517349332e-05,4.82887559347911e-05,4.65905655965871e-05,5.81232487333606e-05,-5.35379526573773e-05,4.14557239175459e-05,-4.10422900766247e-05,-8.96412606837756e-06,-3.90026186152491e-09
"RG210216",-0.110194699460677,-0.0273092419208712,0.0256491582488688,0.0240415497495628,-0.00349941856891461,-0.0173257300254378,-0.0138350786117756,0.000780155715620009,-0.0252447147316087,-0.0163487267367253,0.0264361727702941,0.00123748936627655,-0.00429512120996563,-0.00512581306740935,-0.0142797890784227,0.0029485299608765,-0.0114364345336363,-0.00509781508777192,0.00182007425416399,-0.00115147269840592,0.00671687487966649,0.00645751926878682,0.00223571099751115,0.00224838178633166,-0.00405547476977938,-0.00121277753345689,-0.000392311878057019,0.00147756122097359,-0.000693258636095563,-0.000454134195999841,0.00138885618095288,0.000494510460753124,-0.000792450197891239,0.0010512782195507,-0.00024247883716605,-0.000911312032718387,0.00132264890287579,-0.000806875004825348,1.4648745341229e-05,0.000716992796510329,-0.00146616340731781,-0.00114128583057979,-0.000840373543589946,0.000891078509043179,0.000492459034766034,0.000144428324176718,-5.68623804061142e-05,-0.000254899381384493,0.000157014594708528,-0.000103986234806114,4.349275371803e-05,2.57441122863778e-05,0.000207229387321133,0.000128054364685586,-2.23318312385861e-05,-2.52526068262344e-05,2.09153108896785e-05,2.36704382119996e-05,6.80568956578514e-06,5.02195590444416e-05,-5.36850583637603e-05,1.01489593211302e-05,-3.02517642317336e-05,-1.2954412016711e-05,5.16001586511189e-10
"RG210217",-0.103809629653488,-0.0256836772695532,-0.0301379403358623,-0.00430202872808125,-0.00645743224669878,0.000444992395988889,0.0114728107174075,0.00507454442856167,0.00897371061314539,-0.0100529828156471,-0.0229359830848512,0.00134052647636388,-0.00195910405640898,-0.00652276284523107,-0.00645979961008307,-0.00312548774192089,0.00276188822139601,0.00204965409169139,-0.00930542268153395,0.00160731754583094,0.000136613410101462,-0.00308646419220472,-0.000496283810699305,0.00345751457456323,0.00219543540074088,-0.00156663894645007,0.00515467404970668,-0.00101608209516928,-0.00052529965210207,-0.000631738772861317,-0.00226476698767284,0.000170806063344232,0.00243837256439263,-0.00050278678749904,-0.00231420945669302,0.000315656730270315,-0.00166496555680011,-0.00122838561003379,0.000502862413664081,0.000532327128339722,0.00045789335026863,-0.00132564966539991,-0.000765079973249232,0.000603159240680687,0.000118413111091044,-0.000354995135712899,-0.000521596333742503,2.99289092698134e-05,0.000280650049332718,-0.000120700015795017,0.000198897410248716,-0.000205016174209906,-0.0002038108069535,7.38884402333732e-06,-8.28191729938934e-05,-0.000137202605746973,6.12723456307189e-06,1.23020405240978e-06,8.49664930031965e-07,-1.19436022073974e-05,-2.41220178043784e-05,-3.94691980794641e-06,2.33167787436061e-05,2.30644023280875e-05,-2.76452275351294e-10
"RG210218",0.0567112294305418,-0.0329509305504915,0.0293743370723031,-0.0169993015981186,-0.0221872761360596,0.00264297797055657,-0.00658056647428884,-0.0130955342156438,0.00820495861397081,-0.010603631655293,-0.00376359723884082,0.0106182874828044,-0.00434160792553556,0.0053165016822088,-0.00737035597066604,0.000598497787032399,0.0015061135897242,0.00597766624972478,0.00703286648969827,-0.0028467294863026,0.00357008752479555,-0.00665842824817004,0.0041834472045995,-0.00166554370478568,-0.00287223930191658,0.00508084164150814,0.0018987463851698,0.000854889367618413,0.000371908755504123,0.00512711698541479,0.00146813566968576,-0.00108204567466341,-0.00114078862577576,0.00262687360767268,0.0010056426576542,-0.00047495883857717,-0.000324723949098249,4.38135482188142e-05,-0.0001161816955926,0.00164793375371888,-4.00817665668585e-05,-0.00152775314873555,0.000178877249842555,0.000383134415120412,-2.35350477256363e-05,-0.000837591903420953,0.000929115779418481,0.0005485609439675,9.89386321038374e-05,0.000473721214028596,0.000148655286808747,-4.35938674308541e-05,0.000153580678783568,-7.57901530224545e-05,9.02040319969034e-06,-0.00016525799432941,4.1019290841993e-05,7.44618945540984e-07,8.09553472568164e-05,-4.12026063167266e-06,7.60909893361721e-05,9.58677553221713e-05,8.25214327833858e-06,0.000104998791026936,-8.28801160080578e-10
"RG210219",-0.053627518556002,-0.0352081409666235,-0.0293587563126789,-0.00223207146536332,0.0183975748996128,-0.0302297091093674,0.00359765675757873,-0.0207606791301579,0.0130758659300352,-0.0030528834049167,-0.0076386392249527,0.00697270562984286,-0.00162230767705201,-0.00550665107577509,-0.011263480499485,-0.000759125182740247,0.00392910880138903,-0.00230627599909008,-0.0101390605864248,-0.00645687281682329,0.00395381335194934,-0.000362604750868325,-0.00372790893967132,-0.00268510267895093,0.00550268690697791,-0.00669065399357417,0.00317129265837658,-0.00155016088939035,0.00202854141173778,0.00183681808411498,-0.00159198593546475,-0.00220346646129147,0.00264800269646803,0.0012507770557318,0.000189820932424402,0.00102478431132815,0.00119116110984632,0.000441961765044382,2.62185781973531e-05,-0.000534887808131548,0.00143632645210977,0.00146497296478007,0.000117141574467928,-0.00288499870249209,-2.5557250701534e-05,-0.00107156166579602,-0.000716772722460268,-7.71169706714258e-05,0.000414726144303285,0.000396044159429075,0.000152465051721939,-0.000476872202974292,-0.000460235160358184,-0.000268334724033814,0.000114253126135197,9.251640820885e-05,9.12586269023835e-05,1.66566432741471e-05,-7.0992844372729e-06,-5.99101949933055e-05,-2.67750620077997e-05,3.75246779193114e-05,6.3727260596301e-05,3.97392285661769e-06,-3.28366152302882e-09
"RG210220",0.0306165062462619,0.0283280649269703,-0.0442070085515575,-0.0188692320059281,-0.0119980736793802,0.00201179830746416,0.00510868606188453,-0.00590126049933513,0.0176880964291331,0.0125237382586207,-0.0279359053479414,-0.00166411568204926,0.00376429656811143,0.00199404057149466,-0.00319590768093828,0.00455150716308107,-0.000589211083491577,0.00669846067252636,0.00171523212027616,0.00161551883180584,-0.00120841337622982,-0.00218318604138986,0.00795206140468202,-0.00136919189407505,0.000789153245671072,0.000858112088296163,0.00167315631296756,0.000829738439173573,0.0010279681238259,0.000974480534926637,0.00145051938108002,0.00215236868124639,0.00149935797843582,9.3525100368572e-05,-0.00212436187672167,-0.00211639446160663,-0.00128900465841907,-0.000717931918235746,-0.000383831737548218,0.000315355184257505,0.000756830172285403,-0.000954515114701307,-0.000284913601242124,0.000196758669375115,0.00108542210903252,-0.000194258283566196,-0.000236290263258125,-7.97962840851932e-05,0.000187940384225718,0.000167575216512461,0.000132189607503388,-9.98736605453348e-05,4.87990834080335e-07,0.000176230443033155,-0.000131720014233598,8.18037572689884e-05,-7.60336124477638e-06,-5.38789585989298e-06,4.04581167755786e-05,-8.98372615920081e-06,4.94149556654054e-06,-4.25837729881247e-05,-9.12509075186062e-06,6.09385113146789e-06,-7.745369621278e-10
"RG210221",-0.0531037389910443,-0.0316102473216226,-0.0446507370031565,-0.0312493665982097,-0.00559451008816797,0.0106739170013313,-0.0218641747622349,-0.0233389041043829,0.0123905714145788,-0.0046864506601818,0.0183484651536658,0.013778269726804,-0.0156609816947354,-0.0130768999067046,0.00109497967054519,-0.00134112867086087,-0.0081482944348205,-0.0103544618106174,-0.00855561714905621,-0.00758224095181623,0.00556187115254768,-0.00401895791593004,-0.00325418355158742,0.00215470944787173,-0.00675114127677299,0.00651540667581972,-0.000657244468731011,-0.00113896750778365,0.000861831696245181,-0.00274809912806735,0.00503707572994071,-0.00400153200232061,0.0038820017732826,-4.87322027091071e-05,-0.000586129980069587,-0.00273358532809201,0.00121816853994879,0.000178255690632506,-0.00122648926080681,-0.0023296423811547,0.000760107575874909,0.00147137645918969,0.00136039635732896,-0.00182712727083148,-0.00103414598862892,-0.000194646281589502,0.000839403645449282,0.000134643190508146,0.000149029948625313,0.000411019083089859,-9.97565451432661e-05,-5.00850098080491e-06,0.000340677768838163,0.000124721895228917,-0.000163816990600697,-0.000123254009041929,-2.59254181477364e-05,-4.44913503317247e-05,0.000101759826390204,-3.61109534154428e-05,-8.98766079755441e-06,-6.49729791634094e-05,8.3568943520918e-06,2.58586370184224e-07,2.46600706152976e-09
"RG210222",-0.0375758593827691,0.0451849676296337,-0.0440104451894268,-0.000287571417730864,-0.0184854171658977,-0.0117941250246399,0.00755503505557174,-0.00430436851794333,0.00603897388395493,-0.00126369361812733,-0.00429373053511679,0.00289362059987052,0.0124832602436016,0.00360507116923736,0.00797720278547131,0.00428711063208596,0.000757869321365804,-0.00419743305918683,-0.00721139658025569,-0.00551152477224521,-0.00212792441812491,-4.69919829180018e-05,-0.00207722574776228,0.00405065960633412,-0.00185718467300142,-0.00303767914541595,0.0040959167215849,-0.00483730116184302,0.00266783643692926,0.00293887128416901,-0.00038548957851205,-0.00219081480514938,-0.00262434623370085,0.00243227335777124,-0.000637656379907321,0.000142440106882898,-0.0020583740496372,-0.000993962378977104,-0.00092922560339363,0.00155762943445616,0.000305152316510053,0.000337794359863634,0.000190179800145795,-7.82655880700819e-05,-0.00106997454384195,-0.000301262105203327,0.000250491942557455,0.00109886840507009,-0.000526631074230317,-0.000518012858951386,-0.000251973195936761,-0.000223700780982755,7.5865650545042e-05,0.000277176964730231,-6.77327622062441e-05,-0.000148826282002786,-5.60167582782794e-05,6.94091460049733e-05,-9.64131867816132e-05,1.57459175351223e-05,-6.74688214350436e-05,-1.90166288249963e-05,-2.46175610209833e-05,4.82471779144088e-05,4.36265856068856e-10
"RG210223",0.00253228947800982,0.0139186178437787,0.0137319617168439,0.00356086496526108,-0.00333938252412984,-0.0181494364039788,0.00935599682755279,-0.0156782537914583,0.0202777954664457,0.00430199844372691,-0.00559140516333755,-0.000185828028379856,-0.00692413496618456,-0.00599044169831391,-0.00104114479600809,0.000188190925760351,-0.0032370504507661,0.000330912846461238,-0.000835101823583988,0.0080129533346569,-0.000273919274734671,-0.00106167115903289,-0.000295457441033519,0.00614993771412551,0.00557609691424962,-0.00165855984599447,0.0021110112343672,0.001648553703826,-0.00366799417052826,-0.00199385660087298,0.000896974306382797,0.000779768594929347,0.000752230913255816,0.000810833305897017,0.000524506829063536,0.000128444276502588,-0.00311862895120589,0.00156365402069084,-0.000522348159272302,0.00158545502716571,-0.00187312782841128,6.93329670664505e-05,1.29452292004384e-05,-0.000618155581658957,0.000535780638623727,0.000676872826670565,0.000183371866361933,0.000369739298507929,6.38404652039796e-05,6.08383126914952e-05,-7.9157321474414e-05,0.000125038968367433,-0.000122533615954276,-1.05294001432044e-05,-8.08994012569392e-05,4.1190058719202e-05,-2.93018787336556e-05,-8.66303145964765e-05,9.9085926273906e-06,-6.91557089139961e-06,5.91098412569987e-05,-4.61873044341346e-05,-1.27922354864482e-05,2.46368087777042e-05,1.58919677547761e-11
"RG210224",0.0137280442323372,0.048288803340881,-0.0156419336826863,-0.00679716805756643,-0.00692482803950046,-0.0201524470715898,0.0188259718274875,-0.0252117511239927,-0.00290208331469046,-0.0105003096147918,-0.00676021325706769,0.00362905919487602,0.000479595355237118,0.00181562052482769,-0.00365191543113345,-0.000475685271525586,0.00909856056988632,0.00599649610574493,0.00423473081280532,-0.00201488368508018,-0.00471267209248157,0.00203561434604306,-0.000210641557618659,-0.00106431006560234,0.000924132659802008,0.00132819160387547,-0.00194268798869658,0.00304662620885073,0.00382964313949913,0.000387404015452893,5.75352587817244e-05,-8.93073386164045e-05,2.11451780041912e-05,-8.22621582291097e-05,0.00108616026054696,-0.0011242755163081,0.000500697003525569,-0.000157367302350942,-0.000622691887438598,0.00162395474338795,0.000941628324882615,-0.000990828643701168,0.000519026754549723,-0.000675675046209584,0.000182893170920904,-5.09998729066931e-05,0.00073316555429958,0.000217066756556227,0.000185084849192155,-0.00010468416567126,-1.84600531140563e-05,5.93257568490885e-05,-2.52720984787551e-06,3.68429575434548e-05,0.000110435024490324,1.60104900214098e-05,-1.3857877838582e-05,-7.36694667477252e-06,-2.3181446960237e-05,9.2467729226003e-06,9.44672526607134e-06,-8.99476303327542e-06,4.95158273185311e-06,2.04531456256961e-05,5.69483971264717e-10
"RG210225",0.0074168730367811,-0.00351171551904953,-0.0239220741657502,-0.0115205349235002,0.00579258394808196,0.00217872504846508,0.0303069210743997,-0.0118915771629112,-0.000784370251860037,0.0108664280514953,0.00397425409376315,0.00839298174660246,0.00485107295945538,0.00102869154287738,0.00159965159024884,-0.00573906179089961,0.00933366387661239,-0.00222474806773575,0.000970424808012029,-0.00385619598711776,0.00207558675629291,-0.000709204856565941,-0.00185324769638684,0.00252849299761928,0.00169156927009153,0.00118043772423393,0.00621161136644924,-0.00206961379985456,-0.000145416128637437,0.00296727574789298,0.00158739847175874,-0.000169445765330061,0.00120058080742673,-0.000288566099771876,0.000715816939588492,0.00106094990470205,0.000494905069590216,0.00105887930008527,-0.000213081886319702,8.49874204830069e-05,-9.67213305766729e-05,0.000224123109582945,-0.000999867166601461,-0.000698547093315203,0.000317148076910108,0.000535778891055214,-0.000104499478327534,0.000323322322616875,-0.000232956510760288,0.000304055030824138,0.000264790435764026,-8.21649054183808e-05,-5.30536649392683e-06,3.82839681186126e-05,0.000211863478973376,0.000153412407718291,-3.86666250950857e-05,-3.90738754568242e-05,-1.17117010925316e-05,-3.6685045348503e-05,2.20420939752755e-05,-2.43400809068122e-05,-1.89321571328221e-05,1.02605832838079e-05,-4.23370708282911e-09
"RG210226",-0.00604976944365683,0.0301755672265754,-0.0281870905119365,-0.00332087759894324,0.00958958238141675,-0.0110148912259903,0.0187030911886838,-0.00692581124626204,-0.00498799878015584,0.00191839156709334,-0.0148103456429773,-0.00245251799877303,-0.00427597491656641,0.00394995446333329,0.00968029550112821,0.00564378134798526,0.00745783768362214,0.00342176331110788,0.00575870387665002,-2.92782570738921e-05,0.00410876079335357,0.00358822709884323,-0.00171935035619384,0.000356948567486346,-0.00237584775077027,-0.00146817462116522,0.00169227969679837,0.0015652225359772,0.00202554948898206,-0.00239335508111303,-0.00231433027345285,0.00100410397854067,0.00257147429006248,0.000787763161313596,0.0010426234058491,-0.000313753495318216,9.27485392109813e-05,-0.000758925499137878,-0.000795101542299195,0.00156748666770954,0.000873122153447607,-0.000228867210245518,0.000158804531235724,-0.000542755909486772,5.53407980779966e-05,0.000501194418549112,-4.9734003176577e-05,-0.000379237559677924,0.000414660924181019,-0.000123985107972244,-0.000260620156081281,8.8862978616497e-05,-0.000241322992797055,0.000125668548372163,-0.000101025830875754,3.33238751640142e-05,-9.08978065138931e-06,1.05855878340926e-05,0.000175290575722717,-6.54926119922061e-07,8.18826699256682e-06,-3.01884842029645e-05,1.78966164332185e-05,-5.74561222210778e-06,3.88988114895933e-09
"RG210227",0.0507821834460383,0.0548649658855813,-0.023558134871003,0.0340462443433884,0.00294001697303342,-0.00778199905392302,-0.0201084610496713,-0.00204989943553761,-0.000523547859884976,-0.0128351244181266,0.00962250776888439,0.00264060415021511,0.00262673837690266,0.00329250305048412,-0.00871837321981392,-0.00611659119180904,0.000676659075143204,0.00989588099901335,0.000354952475408913,0.00205312404207925,0.00466784453924297,0.000111202190268378,-0.000861938421135627,-0.00375661825258153,-0.00394022724437489,0.00234611462738513,-0.00610428704514096,0.00207471966434251,-0.00407669657916445,0.00148495392512158,0.00546380469501618,0.00347592731790778,0.0007722249426937,-0.00151889687314557,0.00234798133470865,0.00161165524281151,-0.000934515966678905,7.17324745642717e-07,-0.0010337769862232,0.00103756960708611,0.00115030128366657,-0.000525198049112249,0.000250932827150849,-0.000705917036032386,-0.000412437667018896,-0.000314221121301923,-0.000227493629773792,-0.000162645454428301,0.000251808935248627,0.000275564461230054,0.000312934852949177,-0.000226414496120093,0.000307318635757008,3.36124876497856e-05,0.000117419990169002,-0.000125303699982191,0.000162181121139862,-0.00011635281042426,3.3997451926428e-05,-1.17982652751121e-05,4.75487769715892e-05,-1.47736688188248e-05,6.43919816308205e-05,-5.28622522635233e-05,-5.65606956821722e-09
"RG210228",0.0694051628361752,0.0178318033491641,0.0115593338669854,0.00973428872737108,-0.00409279735041585,-0.013903781653811,0.00274108186083351,-0.00882200890855711,-0.00126940963115215,0.00318399463185973,-0.00495380506724362,0.00755751543907511,-0.00913671352561351,-0.00526017257623174,-0.00754761678438036,-0.00367279895194497,0.000418462591451586,-0.00345243482516884,0.0038761944338972,5.86989289392485e-06,-0.00547683074103595,0.00233655339490482,0.00395439808601932,0.00331695824023823,0.00137334894746331,0.000369723393045857,-0.00474598385022825,0.00210650595299439,0.00141640864207986,-0.00348088068364466,0.00328077869234492,-0.00093402218412078,-4.29208635443285e-05,0.000746904663296419,0.000669482540473722,0.00120739351988328,0.000274136001131403,0.000231424107874927,-0.000590122478878318,-0.0014852795843208,0.000903659427963467,0.00064860829274395,-0.000823212941985095,0.000462213963378863,0.0010933270812255,0.000606467148760617,-0.000497993939914983,0.000122608113350354,-0.000232596033148586,-2.61105553331103e-05,-3.43825531862111e-05,2.22955466796645e-05,-0.000116285245254417,0.000134302166300983,-0.000174950048150818,7.13756936470389e-05,-6.59385608093944e-06,0.000107241670377729,6.43418161034509e-05,-4.31983653503038e-05,-2.70080362348767e-05,3.47970811060805e-05,-2.02982164392033e-05,2.65165401553218e-05,1.11891916522097e-10
"RG210229",0.0477509427767632,0.0617333790208657,0.0341484140910611,0.00982603711410997,-0.0164325272982782,0.00600551970197242,0.00105099051555353,0.00841368601183189,-0.0103200909138576,0.000556465817935246,0.00435799527845513,-0.00211016969340474,-0.00205154783598358,0.00529649221609934,0.000532887661884902,-0.00365925404892657,0.00375188625417096,0.00689104610642509,-0.000544761487885612,0.00746925431265439,-0.00103798358690705,0.00129714820944647,0.000674099838199494,0.0063071302257118,0.00115641665083148,0.00447658508537298,-0.00160832627609769,-0.000616674807931264,-0.000510180374030734,0.00167182685534677,0.00116952922593041,0.000620351163790584,-0.00122476671460776,-0.000448161224822008,-0.0019473317446035,-0.000509170005969897,-0.000144320025492362,-5.8933579819176e-05,-0.00279876722893418,-0.000113422762415231,0.00184925727538986,0.00194483145508735,0.000293732919576767,-0.0018137709976486,-0.000346806472866897,-0.000618600330270024,-0.000300380486317649,0.000440529539841203,0.000218343947319009,0.000175810611757717,-0.000154962005874889,4.41843078898752e-05,-0.00017356953078636,-0.000254455338498852,8.14716529930193e-05,-7.59010660250479e-05,9.0513512822892e-05,2.81006644047686e-06,4.99329552480851e-06,5.06304215158795e-05,-3.39459659715763e-05,-2.20162667200473e-05,-1.78154868386534e-05,-3.27874461466014e-05,-3.72008107462187e-09
"RG210230",-0.00241729876587731,0.0130536211022735,-0.0167099187178245,-0.0124412794374579,-0.01220767291501,0.0199394038981366,0.0190481126642586,0.00176073376184858,0.00699355554181472,-0.000887138944477079,-0.0175102366038499,0.0180313189284035,-0.00467424969501295,-0.00615265362240427,-0.0066898345451928,-0.00491274980301649,7.10897768280019e-05,0.00517522727346272,0.00454155129461223,0.00103634801773083,0.00248350632760823,0.00365213691539073,-0.00275094757873973,0.00292413394273739,0.00152295438939601,0.000972379419031606,-0.00298974875764317,-0.00148778096240161,-0.00239356982692154,-0.00352942142180046,0.00194305114620738,0.0011307394663816,0.00175663409574552,0.0017703718724816,-0.00109708742578616,0.00225505635392387,0.00019056792737405,0.00094698999819236,-0.000400121661633181,-0.000815104227985277,-0.000982947211754852,-0.00182651763212987,-0.000279190983760356,-0.000332861776851836,5.10023276218517e-05,0.00073576119786358,0.000189568177197394,-0.000171415346875087,9.65488901580782e-06,0.000183978617306139,-0.000280059660002088,2.25030920019752e-05,1.30785082754421e-05,-0.000163738023807984,4.78510262734841e-05,7.83451798574326e-06,-5.79963932134071e-05,3.92597234791777e-05,-2.21385251920974e-05,-6.74803507970858e-05,1.67838478699006e-05,3.52780938950256e-05,4.29827074501069e-05,-1.712917704088e-05,-4.48801587647069e-09
"RG210231",0.0472848200556463,0.0397150363555596,0.057887727890779,0.0130371456582949,-0.0372725895788704,-0.0210749511222094,0.0144245910560549,-0.0181574458229803,0.0311211513666377,0.00309366242711494,0.0117589676636333,-0.00385523790999027,0.000784229213880703,-0.0153131851707319,-0.00845195863761419,-0.00915101945218715,0.0155294234131584,0.00548829138586824,0.000129677689022241,-0.000558655081321194,0.000500456759378842,0.00335918186142666,0.00308317178431781,0.00378976515732091,0.00100782198881978,0.000985245375285283,-0.000658632862549658,-0.00140753773519053,-0.00386574406500214,0.00117443934297462,0.00205707817095853,0.000419197198793638,0.00111633198476903,-0.000990277473316171,-0.00147384966522017,-0.000137305364902134,0.000276987334426674,-0.000346401046823705,-0.000144945983885733,-0.00107346686591053,0.000194342739977599,0.00153890446651193,8.63337623627048e-05,-0.000250232506319456,-0.00074046023951524,0.00050304535622994,7.86655101194686e-05,9.08301193806721e-06,0.000141251946383762,-5.85126394218595e-05,-0.000183801300024225,-4.72814811858378e-05,-0.000204730623141168,-5.25593121746037e-05,-1.51586098095719e-05,9.56981071812125e-06,-3.13180376840956e-05,0.000106902240350804,-6.43595285395242e-05,7.82042196805175e-06,8.80039755567285e-05,-4.94177951417174e-05,2.54026161218739e-05,2.17283415738887e-05,5.64718849048636e-09
"RG210232",-0.000246015631707161,0.0139013596181561,-0.0489844775257582,0.00662107830985173,-0.00791066853183932,0.014996133663759,0.0248951541518125,0.000492561338626811,0.00621868569586367,0.00715467293304184,0.00166247064133312,-0.00235885886089734,0.000760973912796618,0.00255296029931057,-0.00685604977910615,-0.00204448753910511,-0.00244623859412283,0.00533191234184468,-0.0047102622466318,0.00171192619733249,0.000357090044031907,-1.69543323140574e-05,0.00428517322716495,0.00135872072864569,-0.00235861806961391,0.000607399157946796,-0.00179873978014904,0.00264337075701886,0.00348059889818685,0.00335774032604055,0.00218558813690683,1.30191787151148e-05,0.000552447610341311,0.0012946541262042,-0.00105594947416903,-0.00119684574252158,0.000623391222576194,-0.00178046625129877,-0.000232047235349869,0.000825249385602569,-0.000207286244145146,-0.00155054064146546,0.000563131920661226,0.00111626481365343,0.000104300437308689,-0.00102900277919369,0.000577092549711024,-9.17857775812204e-05,0.000452461833584815,7.53039877088294e-06,0.000136025636332355,-0.00041193516330751,0.000119869576150757,5.18768617403866e-05,-0.000135128377810854,-4.77371361255977e-05,0.000176052159642631,7.18810762195894e-06,4.28144377257447e-05,2.2981295494218e-05,8.04633249977194e-05,-3.10474643614859e-06,-4.65324891121526e-05,1.86614357245399e-05,1.83447086210889e-09
